discharge,charge_to_4.2v_time,CC_ratio,discharge_to_min_voltage_time,ic_max,discharge_time,capacity,soh
59,2792.12,0.27,3055.89,17465.081406749643,3230.109,1.7003110272642588,91.587532896664
60,2784.38,0.27,3045.9060000000027,17167.43763330409,3229.7810000000027,1.6945798601797897,91.27882263985312
61,2761.16,0.26,3028.437,33228.12056145486,3212.469,1.6849029086609286,90.75757205607074
62,2744.03,0.29,3009.75,16838.258384727833,3213.219,1.6744741591159715,90.19582574806932
63,2710.59,0.27,3009.891,16960.568510522906,3203.578,1.6745692479879102,90.2009477257823
64,2675.12,0.25,2991.297,16349.42385961952,3195.125,1.663716375981405,89.6163559916933
65,2680.41,0.25,2982.0939999999973,16624.6748672993,3195.312999999994,1.659013868748246,89.3630546668135
66,2663.58,0.26,2972.969,16284.433702342416,3186.297,1.6538540573335014,89.08512057704355
67,2625.19,0.26,2953.235,16132.648549433234,3176.438,1.642653782130131,88.48181591266643
68,2607.8,0.25,2944.437,15942.232087252278,3167.593,1.6378578430223698,88.22348186450748
69,2574.98,0.25,2935.125,15826.349197928108,3167.719,1.6327350407099108,87.94754127611387
70,2559.66,0.25,2926.391000000004,15558.83561097758,3159.077999999994,1.6277528915533617,87.67917699307695
71,2537.84,0.26,2916.141,15367.654753378134,3148.829,1.622125485521159,87.37605584239753
72,2518.12,0.24,2896.813,15337.264105161354,3149.094,1.6113256603765849,86.79432148624366
73,2500.08,0.24,2888.188,15108.25377610099,3140.547,1.6065631397488385,86.53778753000239
74,2466.86,0.23,2879.344,15045.983791004905,3131.625,1.6015142233917594,86.26582682073705
75,2451.44,0.23,2859.735,14851.401960914773,3121.907,1.590369231400328,85.66549999565574
76,2433.05,0.23,2850.703,14668.585064224442,3122.125,1.5857889968242211,85.4187849075412
77,2395.97,0.23,2849.829,14398.030150375544,3121.672,1.5849430707374117,85.37321895986369
78,2375.34,0.23,2868.672,14883.581049252016,3120.86,1.5955263892495937,85.94329115068511
79,2360.44,0.22,2831.969,14389.598297968989,3103.828,1.5747301747801037,84.82309964083233
80,2396.11,0.23,2813.594,14128.307836366348,3095.094,1.5649019950937946,84.29370312695895
81,2335.06,0.22,2804.281,14145.816091886774,3095.781,1.5597659473370362,84.01704907053151
82,2301.52,0.23,2803.453,14080.223144306374,3094.328,1.5594815668184234,84.00173086716403
83,2290.66,0.22,2795.047,14008.474756122425,3086.531,1.55468935359061,83.74359751414073
84,2296.52,0.22,2784.719,13854.82969709509,3085.625,1.5488741079890418,83.43035835418966
85,2281.42,0.22,2766.078,13557.62483734115,3067.203,1.538236598942558,82.85736718133292
86,2259.75,0.23,2747.75,13309.105318795197,3058.157,1.527914258251028,82.30135260370756
87,2222.56,0.21,2748.109,13358.38859611894,3058.812,1.5285252629756445,82.33426447360578
88,2193.62,0.21,2738.234,13457.33442698353,3058.578,1.522647325284378,82.01764839394087
89,2203.61,0.21,2728.906,13495.512904701462,3049.328,1.5174859938489869,81.73963242800902
90,2188.55,0.21,2886.625,14369.47065139255,3177.219,1.605818899130659,86.49769888680268
91,2266.84,0.21,2811.422,14713.48591952757,3082.937,1.5638491446744425,84.23699116610504
92,2328.41,0.22,2783.719,14234.5908863684,3074.266,1.5480915247767786,83.38820438085877
93,2280.23,0.22,2755.687,13846.466019982212,3066.0,1.5323755631868592,82.54166152720488
94,2231.47,0.21,2745.984,13618.005826012655,3056.437,1.5269528268489705,82.24956494324317
95,2210.81,0.21,2728.125,13387.095482042474,3048.219,1.5169573017136326,81.71115433925789
96,2178.44,0.21,2718.797,13311.186148320485,3039.218,1.511897596014269,81.43861246029738
97,2165.89,0.21,2708.922,13214.500347907586,3039.047,1.5065638960681105,81.1513118362076
98,2146.17,0.21,2700.422,13137.17020262888,3030.375,1.5015453526671363,80.88098717121403
99,2130.58,0.2,2681.141,13118.335458909018,3021.0,1.4908444050400238,80.30457886878683
100,2103.28,0.2,2672.343,12810.82708831649,3021.75,1.485868384561201,80.03654470798278
101,2087.61,0.2,2662.828,12734.746028791831,3012.265,1.480413677976106,79.74272604140161
102,2070.48,0.2,2653.047,12629.32595407712,3002.641,1.4752095869031632,79.46240682056631
103,2053.66,0.19,2672.11,12785.235694132223,3012.0,1.4859035988304024,80.03844153038008
104,2052.56,0.21,2690.329,13151.196339003289,3020.11,1.4960918298136696,80.58723226653154
105,2118.17,0.2,2662.952999999994,12784.994862423036,3002.172000000006,1.4808005946928984,79.76356737393388
106,2071.06,0.21,2643.344,12626.289756253756,2992.703,1.4697543268466824,79.168558341158
107,2039.38,0.2,2615.297,13103.33282234365,2964.468,1.4539012274845928,78.31462853887025
108,2017.8,0.19,2614.86,12231.801391862344,2983.375,1.454146206723569,78.32782438583529
109,1995.81,0.2,2616.5,12217.3283569597,2975.297,1.455023751906683,78.37509350133121
110,2000.83,0.19,2606.5,12169.46921067558,2974.9850000000006,1.449042163761236,78.05289427291893
111,1985.16,0.19,2587.782,13356.207379932326,2966.25,1.4386709371480566,77.49424644709048
112,1944.28,0.18,2577.828,11830.767454841192,2956.359,1.433445432156979,77.21277376203588
113,1934.17,0.2,2577.938,11818.423329738824,2956.344,1.4333958900838095,77.21010517012333
114,1934.7,0.18,2568.594,11819.40039949918,2956.406,1.42806487344776,76.92294908297353
115,1926.95,0.18,2559.688,11684.179428894357,2947.266,1.4229203181741186,76.64583676775116
116,1907.3,0.18,2550.109,11564.096369708392,2937.984,1.417429032731308,76.35004777498811
117,1884.78,0.18,2540.766,11461.408798675471,2929.125,1.412409228794446,76.07965521102183
118,1868.45,0.18,2540.797,11452.173296357449,2928.454,1.412578792940193,76.08878881159706
119,1874.98,0.19,2531.672,11447.004869430431,2929.375,1.4075983731469897,75.82051768100095
120,1868.47,0.19,2577.938,12167.70401226611,2946.031,1.4333920485221476,77.20989824377314
121,1947.2,0.19,2587.047,12133.050684645916,2955.438,1.4382550176792908,77.47184287655712
122,1950.75,0.19,2549.656,11804.40870607267,2937.625,1.4173547174485526,76.34604477007024
123,1892.83,0.18,2531.313,11512.546765020725,2929.078,1.406981663677643,75.78729852409039
124,1857.81,0.18,2520.938,11359.06634465021,2918.375,1.4012037783587623,75.47607178190572
125,1840.61,0.17,2512.703,11206.959256922884,2919.812,1.3967008232726328,75.23351936621818
126,1824.25,0.17,2503.203,11158.815911031646,2900.422,1.391284788852726,74.94178378216989
127,1808.31,0.17,2494.235,11063.96195161465,2901.375,1.3862287677978349,74.66944037718937
128,1796.11,0.17,2483.906,10921.78274536649,2901.187,1.3804366761974138,74.35744841131499
13,3162.14,0.32,3270.813,19026.859244519743,3470.281,1.8137521577549047,97.69805803238792
14,3159.39,0.3,3270.312,19010.44558890853,3470.0,1.8134404914735824,97.68127007692816
15,3161.75,0.32,3251.063,19011.122736556223,3450.297,1.8025980036306504,97.09723768751648
16,3138.05,0.32,3249.985,18814.18031135368,3429.407,1.80210690024615,97.07078432300706
17,3129.22,0.32,3250.438,18827.015073172195,3409.484,1.802579500826209,97.09624103091468
18,3130.8,0.32,3251.094,18785.190839138748,3390.422,1.8030683142834096,97.12257104811376
19,3138.97,0.31,3250.766,18781.168903280053,3390.281,1.802777624719604,97.1069130069902
20,3110.17,0.31,3330.046,20112.16604042856,3591.734,1.8470259949329195,99.49035873989015
21,3265.03,0.32,3331.172,20049.87424482857,3552.297,1.847417311283644,99.5114370594272
22,3269.88,0.32,3311.344,19979.4645963218,3531.578,1.8361774213478947,98.90599854098058
23,3239.11,0.33,3292.532,19800.832832792297,3492.907,1.825780747577624,98.34597999985364
24,3212.84,0.3,3291.172,19729.90364710245,3511.594,1.8251136435078368,98.31004632950896
25,3204.14,0.32,3292.1870000000054,19603.997884673096,3431.9370000000054,1.825581504220376,98.33524772367372
26,3206.19,0.32,3271.344,19512.55230191361,3431.125,1.814031127508391,97.71308478400267
27,3171.23,0.3,3272.672,19386.86890526004,3412.406,1.8147691941158937,97.75284086310276
28,3171.64,0.3,3270.922,19316.14325502749,3410.688,1.813969388710352,97.70975921350076
29,3161.75,0.32,3250.922,19270.618249842224,3410.718,1.802765665167823,97.1062688037682
30,3139.12,0.3,3253.234,19153.233982436435,3392.719,1.804077040117352,97.17690623092356
31,3139.84,0.3,3326.578,21733.784895123543,3470.672,1.8518025516704488,99.74764875349146
32,3165.89,0.31,3289.187,20956.318084691244,3414.109,1.8307038456739428,98.61116348782735
33,3191.94,0.32,3270.172,20498.86209533851,3395.219,1.8199041089501269,98.02943389447216
34,3152.58,0.32,3251.391,20481.68882381916,3386.0,1.809307963702852,97.45867078945712
35,3118.19,0.3,3243.015,20128.42366205014,3368.187,1.80460990458052,97.20560906279802
36,3086.38,0.31,3233.172,20231.7708785359,3368.266,1.7993770651972192,96.92374130950104
37,3071.69,0.3,3213.969,19642.644673722505,3358.719,1.7884432335370462,96.33478867036308
38,3057.22,0.3,3204.25,19468.66274771092,3339.5,1.7829230484252725,96.03744299218224
39,3025.86,0.31,3186.406,19157.601838066355,3331.265,1.7730337158018288,95.5047524653008
40,3003.52,0.29,3185.766,19085.95032575668,3321.188,1.773037755078937,95.50497004162602
41,2971.08,0.28,3176.766,19687.708625571417,3321.844,1.7678721106662054,95.22672175646096
42,2975.64,0.29,3166.922,18903.50845113625,3311.828,1.762315070409309,94.92739086983164
43,2967.08,0.3,3187.984,18452.11253644812,3327.391,1.7676172924938447,95.21299593373234
44,2948.16,0.3,3167.671,18992.87739141395,3312.078,1.762668359743147,94.94642085785507
45,2970.52,0.28,3148.359,18579.74062397592,3293.172,1.7517304870664143,94.35725054869609
46,2939.55,0.28,3130.281,18342.27646612956,3275.328,1.7418496047960008,93.82501520146928
47,2905.56,0.29,3120.219,18366.816594503045,3265.016,1.7360913511847138,93.5148459244402
48,2877.38,0.27,3223.297,20978.234119105204,3328.937,1.7936240148573608,96.61385230754256
49,2895.45,0.3,3204.657,20381.304582794488,3329.266,1.7831890223273277,96.05176972012408
50,3124.0,0.32,3176.516,19956.951894931062,3301.579,1.7673642076278957,95.1993634758384
51,3049.61,0.3,3158.156,19803.163588732143,3283.563,1.7570177850353066,94.64205172265513
52,2990.62,0.31,3139.781,19041.97310957337,3275.125,1.7468706179837907,94.09547290193552
53,2952.73,0.28,3130.359,18836.21215353897,3265.656,1.7417172507457144,93.81788592880078
54,2914.62,0.3,3120.796,19069.964115387804,3266.093,1.7364225056478186,93.53268361401416
55,2901.45,0.29,3102.782,18388.26985207048,3257.594,1.7263217239235826,92.988603346571
56,2877.52,0.28,3083.984,18284.515515818995,3248.593,1.7158065389330133,92.42220117908766
57,2845.38,0.27,3074.25,17807.477592052506,3238.766,1.710533351135192,92.13816005181208
58,2814.03,0.27,3065.812,18114.945844613707,3240.14,1.706014499648521,91.89475137389712
59,2792.12,0.27,3055.89,17465.081406749643,3230.109,1.7003110272642588,91.587532896664
60,2784.38,0.27,3045.9060000000027,17167.43763330409,3229.7810000000027,1.6945798601797897,91.27882263985312
61,2761.16,0.26,3028.437,33228.12056145486,3212.469,1.6849029086609286,90.75757205607074
62,2744.03,0.29,3009.75,16838.258384727833,3213.219,1.6744741591159715,90.19582574806932
63,2710.59,0.27,3009.891,16960.568510522906,3203.578,1.6745692479879102,90.2009477257823
64,2675.12,0.25,2991.297,16349.42385961952,3195.125,1.663716375981405,89.6163559916933
65,2680.41,0.25,2982.0939999999973,16624.6748672993,3195.312999999994,1.659013868748246,89.3630546668135
66,2663.58,0.26,2972.969,16284.433702342416,3186.297,1.6538540573335014,89.08512057704355
67,2625.19,0.26,2953.235,16132.648549433234,3176.438,1.642653782130131,88.48181591266643
68,2607.8,0.25,2944.437,15942.232087252278,3167.593,1.6378578430223698,88.22348186450748
69,2574.98,0.25,2935.125,15826.349197928108,3167.719,1.6327350407099108,87.94754127611387
70,2559.66,0.25,2926.391000000004,15558.83561097758,3159.077999999994,1.6277528915533617,87.67917699307695
71,2537.84,0.26,2916.141,15367.654753378134,3148.829,1.622125485521159,87.37605584239753
72,2518.12,0.24,2896.813,15337.264105161354,3149.094,1.6113256603765849,86.79432148624366
73,2500.08,0.24,2888.188,15108.25377610099,3140.547,1.6065631397488385,86.53778753000239
74,2466.86,0.23,2879.344,15045.983791004905,3131.625,1.6015142233917594,86.26582682073705
75,2451.44,0.23,2859.735,14851.401960914773,3121.907,1.590369231400328,85.66549999565574
76,2433.05,0.23,2850.703,14668.585064224442,3122.125,1.5857889968242211,85.4187849075412
77,2395.97,0.23,2849.829,14398.030150375544,3121.672,1.5849430707374117,85.37321895986369
78,2375.34,0.23,2868.672,14883.581049252016,3120.86,1.5955263892495937,85.94329115068511
79,2360.44,0.22,2831.969,14389.598297968989,3103.828,1.5747301747801037,84.82309964083233
80,2396.11,0.23,2813.594,14128.307836366348,3095.094,1.5649019950937946,84.29370312695895
81,2335.06,0.22,2804.281,14145.816091886774,3095.781,1.5597659473370362,84.01704907053151
82,2301.52,0.23,2803.453,14080.223144306374,3094.328,1.5594815668184234,84.00173086716403
83,2290.66,0.22,2795.047,14008.474756122425,3086.531,1.55468935359061,83.74359751414073
84,2296.52,0.22,2784.719,13854.82969709509,3085.625,1.5488741079890418,83.43035835418966
85,2281.42,0.22,2766.078,13557.62483734115,3067.203,1.538236598942558,82.85736718133292
86,2259.75,0.23,2747.75,13309.105318795197,3058.157,1.527914258251028,82.30135260370756
87,2222.56,0.21,2748.109,13358.38859611894,3058.812,1.5285252629756445,82.33426447360578
88,2193.62,0.21,2738.234,13457.33442698353,3058.578,1.522647325284378,82.01764839394087
89,2203.61,0.21,2728.906,13495.512904701462,3049.328,1.5174859938489869,81.73963242800902
90,2188.55,0.21,2886.625,14369.47065139255,3177.219,1.605818899130659,86.49769888680268
91,2266.84,0.21,2811.422,14713.48591952757,3082.937,1.5638491446744425,84.23699116610504
92,2328.41,0.22,2783.719,14234.5908863684,3074.266,1.5480915247767786,83.38820438085877
93,2280.23,0.22,2755.687,13846.466019982212,3066.0,1.5323755631868592,82.54166152720488
94,2231.47,0.21,2745.984,13618.005826012655,3056.437,1.5269528268489705,82.24956494324317
95,2210.81,0.21,2728.125,13387.095482042474,3048.219,1.5169573017136326,81.71115433925789
96,2178.44,0.21,2718.797,13311.186148320485,3039.218,1.511897596014269,81.43861246029738
97,2165.89,0.21,2708.922,13214.500347907586,3039.047,1.5065638960681105,81.1513118362076
98,2146.17,0.21,2700.422,13137.17020262888,3030.375,1.5015453526671363,80.88098717121403
99,2130.58,0.2,2681.141,13118.335458909018,3021.0,1.4908444050400238,80.30457886878683
100,2103.28,0.2,2672.343,12810.82708831649,3021.75,1.485868384561201,80.03654470798278
101,2087.61,0.2,2662.828,12734.746028791831,3012.265,1.480413677976106,79.74272604140161
102,2070.48,0.2,2653.047,12629.32595407712,3002.641,1.4752095869031632,79.46240682056631
103,2053.66,0.19,2672.11,12785.235694132223,3012.0,1.4859035988304024,80.03844153038008
104,2052.56,0.21,2690.329,13151.196339003289,3020.11,1.4960918298136696,80.58723226653154
105,2118.17,0.2,2662.952999999994,12784.994862423036,3002.172000000006,1.4808005946928984,79.76356737393388
106,2071.06,0.21,2643.344,12626.289756253756,2992.703,1.4697543268466824,79.168558341158
107,2039.38,0.2,2615.297,13103.33282234365,2964.468,1.4539012274845928,78.31462853887025
108,2017.8,0.19,2614.86,12231.801391862344,2983.375,1.454146206723569,78.32782438583529
109,1995.81,0.2,2616.5,12217.3283569597,2975.297,1.455023751906683,78.37509350133121
110,2000.83,0.19,2606.5,12169.46921067558,2974.9850000000006,1.449042163761236,78.05289427291893
111,1985.16,0.19,2587.782,13356.207379932326,2966.25,1.4386709371480566,77.49424644709048
112,1944.28,0.18,2577.828,11830.767454841192,2956.359,1.433445432156979,77.21277376203588
113,1934.17,0.2,2577.938,11818.423329738824,2956.344,1.4333958900838095,77.21010517012333
114,1934.7,0.18,2568.594,11819.40039949918,2956.406,1.42806487344776,76.92294908297353
115,1926.95,0.18,2559.688,11684.179428894357,2947.266,1.4229203181741186,76.64583676775116
116,1907.3,0.18,2550.109,11564.096369708392,2937.984,1.417429032731308,76.35004777498811
117,1884.78,0.18,2540.766,11461.408798675471,2929.125,1.412409228794446,76.07965521102183
118,1868.45,0.18,2540.797,11452.173296357449,2928.454,1.412578792940193,76.08878881159706
119,1874.98,0.19,2531.672,11447.004869430431,2929.375,1.4075983731469897,75.82051768100095
120,1868.47,0.19,2577.938,12167.70401226611,2946.031,1.4333920485221476,77.20989824377314
121,1947.2,0.19,2587.047,12133.050684645916,2955.438,1.4382550176792908,77.47184287655712
122,1950.75,0.19,2549.656,11804.40870607267,2937.625,1.4173547174485526,76.34604477007024
123,1892.83,0.18,2531.313,11512.546765020725,2929.078,1.406981663677643,75.78729852409039
124,1857.81,0.18,2520.938,11359.06634465021,2918.375,1.4012037783587623,75.47607178190572
125,1840.61,0.17,2512.703,11206.959256922884,2919.812,1.3967008232726328,75.23351936621818
126,1824.25,0.17,2503.203,11158.815911031646,2900.422,1.391284788852726,74.94178378216989
127,1808.31,0.17,2494.235,11063.96195161465,2901.375,1.3862287677978349,74.66944037718937
128,1796.11,0.17,2483.906,10921.78274536649,2901.187,1.3804366761974138,74.35744841131499
129,1776.84,0.18,2474.625,10842.786253360997,2891.64,1.3752364150256224,74.07733548873459
14,3159.39,0.3,3270.312,19010.44558890853,3470.0,1.8134404914735824,97.68127007692816
15,3161.75,0.32,3251.063,19011.122736556223,3450.297,1.8025980036306504,97.09723768751648
16,3138.05,0.32,3249.985,18814.18031135368,3429.407,1.80210690024615,97.07078432300706
17,3129.22,0.32,3250.438,18827.015073172195,3409.484,1.802579500826209,97.09624103091468
18,3130.8,0.32,3251.094,18785.190839138748,3390.422,1.8030683142834096,97.12257104811376
19,3138.97,0.31,3250.766,18781.168903280053,3390.281,1.802777624719604,97.1069130069902
20,3110.17,0.31,3330.046,20112.16604042856,3591.734,1.8470259949329195,99.49035873989015
21,3265.03,0.32,3331.172,20049.87424482857,3552.297,1.847417311283644,99.5114370594272
22,3269.88,0.32,3311.344,19979.4645963218,3531.578,1.8361774213478947,98.90599854098058
23,3239.11,0.33,3292.532,19800.832832792297,3492.907,1.825780747577624,98.34597999985364
24,3212.84,0.3,3291.172,19729.90364710245,3511.594,1.8251136435078368,98.31004632950896
25,3204.14,0.32,3292.1870000000054,19603.997884673096,3431.9370000000054,1.825581504220376,98.33524772367372
26,3206.19,0.32,3271.344,19512.55230191361,3431.125,1.814031127508391,97.71308478400267
27,3171.23,0.3,3272.672,19386.86890526004,3412.406,1.8147691941158937,97.75284086310276
28,3171.64,0.3,3270.922,19316.14325502749,3410.688,1.813969388710352,97.70975921350076
29,3161.75,0.32,3250.922,19270.618249842224,3410.718,1.802765665167823,97.1062688037682
30,3139.12,0.3,3253.234,19153.233982436435,3392.719,1.804077040117352,97.17690623092356
31,3139.84,0.3,3326.578,21733.784895123543,3470.672,1.8518025516704488,99.74764875349146
32,3165.89,0.31,3289.187,20956.318084691244,3414.109,1.8307038456739428,98.61116348782735
33,3191.94,0.32,3270.172,20498.86209533851,3395.219,1.8199041089501269,98.02943389447216
34,3152.58,0.32,3251.391,20481.68882381916,3386.0,1.809307963702852,97.45867078945712
35,3118.19,0.3,3243.015,20128.42366205014,3368.187,1.80460990458052,97.20560906279802
36,3086.38,0.31,3233.172,20231.7708785359,3368.266,1.7993770651972192,96.92374130950104
37,3071.69,0.3,3213.969,19642.644673722505,3358.719,1.7884432335370462,96.33478867036308
38,3057.22,0.3,3204.25,19468.66274771092,3339.5,1.7829230484252725,96.03744299218224
39,3025.86,0.31,3186.406,19157.601838066355,3331.265,1.7730337158018288,95.5047524653008
40,3003.52,0.29,3185.766,19085.95032575668,3321.188,1.773037755078937,95.50497004162602
41,2971.08,0.28,3176.766,19687.708625571417,3321.844,1.7678721106662054,95.22672175646096
42,2975.64,0.29,3166.922,18903.50845113625,3311.828,1.762315070409309,94.92739086983164
43,2967.08,0.3,3187.984,18452.11253644812,3327.391,1.7676172924938447,95.21299593373234
44,2948.16,0.3,3167.671,18992.87739141395,3312.078,1.762668359743147,94.94642085785507
45,2970.52,0.28,3148.359,18579.74062397592,3293.172,1.7517304870664143,94.35725054869609
46,2939.55,0.28,3130.281,18342.27646612956,3275.328,1.7418496047960008,93.82501520146928
47,2905.56,0.29,3120.219,18366.816594503045,3265.016,1.7360913511847138,93.5148459244402
48,2877.38,0.27,3223.297,20978.234119105204,3328.937,1.7936240148573608,96.61385230754256
49,2895.45,0.3,3204.657,20381.304582794488,3329.266,1.7831890223273277,96.05176972012408
50,3124.0,0.32,3176.516,19956.951894931062,3301.579,1.7673642076278957,95.1993634758384
51,3049.61,0.3,3158.156,19803.163588732143,3283.563,1.7570177850353066,94.64205172265513
52,2990.62,0.31,3139.781,19041.97310957337,3275.125,1.7468706179837907,94.09547290193552
53,2952.73,0.28,3130.359,18836.21215353897,3265.656,1.7417172507457144,93.81788592880078
54,2914.62,0.3,3120.796,19069.964115387804,3266.093,1.7364225056478186,93.53268361401416
55,2901.45,0.29,3102.782,18388.26985207048,3257.594,1.7263217239235826,92.988603346571
56,2877.52,0.28,3083.984,18284.515515818995,3248.593,1.7158065389330133,92.42220117908766
57,2845.38,0.27,3074.25,17807.477592052506,3238.766,1.710533351135192,92.13816005181208
58,2814.03,0.27,3065.812,18114.945844613707,3240.14,1.706014499648521,91.89475137389712
59,2792.12,0.27,3055.89,17465.081406749643,3230.109,1.7003110272642588,91.587532896664
60,2784.38,0.27,3045.9060000000027,17167.43763330409,3229.7810000000027,1.6945798601797897,91.27882263985312
61,2761.16,0.26,3028.437,33228.12056145486,3212.469,1.6849029086609286,90.75757205607074
62,2744.03,0.29,3009.75,16838.258384727833,3213.219,1.6744741591159715,90.19582574806932
63,2710.59,0.27,3009.891,16960.568510522906,3203.578,1.6745692479879102,90.2009477257823
64,2675.12,0.25,2991.297,16349.42385961952,3195.125,1.663716375981405,89.6163559916933
65,2680.41,0.25,2982.0939999999973,16624.6748672993,3195.312999999994,1.659013868748246,89.3630546668135
66,2663.58,0.26,2972.969,16284.433702342416,3186.297,1.6538540573335014,89.08512057704355
67,2625.19,0.26,2953.235,16132.648549433234,3176.438,1.642653782130131,88.48181591266643
68,2607.8,0.25,2944.437,15942.232087252278,3167.593,1.6378578430223698,88.22348186450748
69,2574.98,0.25,2935.125,15826.349197928108,3167.719,1.6327350407099108,87.94754127611387
70,2559.66,0.25,2926.391000000004,15558.83561097758,3159.077999999994,1.6277528915533617,87.67917699307695
71,2537.84,0.26,2916.141,15367.654753378134,3148.829,1.622125485521159,87.37605584239753
72,2518.12,0.24,2896.813,15337.264105161354,3149.094,1.6113256603765849,86.79432148624366
73,2500.08,0.24,2888.188,15108.25377610099,3140.547,1.6065631397488385,86.53778753000239
74,2466.86,0.23,2879.344,15045.983791004905,3131.625,1.6015142233917594,86.26582682073705
75,2451.44,0.23,2859.735,14851.401960914773,3121.907,1.590369231400328,85.66549999565574
76,2433.05,0.23,2850.703,14668.585064224442,3122.125,1.5857889968242211,85.4187849075412
77,2395.97,0.23,2849.829,14398.030150375544,3121.672,1.5849430707374117,85.37321895986369
78,2375.34,0.23,2868.672,14883.581049252016,3120.86,1.5955263892495937,85.94329115068511
79,2360.44,0.22,2831.969,14389.598297968989,3103.828,1.5747301747801037,84.82309964083233
80,2396.11,0.23,2813.594,14128.307836366348,3095.094,1.5649019950937946,84.29370312695895
81,2335.06,0.22,2804.281,14145.816091886774,3095.781,1.5597659473370362,84.01704907053151
82,2301.52,0.23,2803.453,14080.223144306374,3094.328,1.5594815668184234,84.00173086716403
83,2290.66,0.22,2795.047,14008.474756122425,3086.531,1.55468935359061,83.74359751414073
84,2296.52,0.22,2784.719,13854.82969709509,3085.625,1.5488741079890418,83.43035835418966
85,2281.42,0.22,2766.078,13557.62483734115,3067.203,1.538236598942558,82.85736718133292
86,2259.75,0.23,2747.75,13309.105318795197,3058.157,1.527914258251028,82.30135260370756
87,2222.56,0.21,2748.109,13358.38859611894,3058.812,1.5285252629756445,82.33426447360578
88,2193.62,0.21,2738.234,13457.33442698353,3058.578,1.522647325284378,82.01764839394087
89,2203.61,0.21,2728.906,13495.512904701462,3049.328,1.5174859938489869,81.73963242800902
90,2188.55,0.21,2886.625,14369.47065139255,3177.219,1.605818899130659,86.49769888680268
91,2266.84,0.21,2811.422,14713.48591952757,3082.937,1.5638491446744425,84.23699116610504
92,2328.41,0.22,2783.719,14234.5908863684,3074.266,1.5480915247767786,83.38820438085877
93,2280.23,0.22,2755.687,13846.466019982212,3066.0,1.5323755631868592,82.54166152720488
94,2231.47,0.21,2745.984,13618.005826012655,3056.437,1.5269528268489705,82.24956494324317
95,2210.81,0.21,2728.125,13387.095482042474,3048.219,1.5169573017136326,81.71115433925789
96,2178.44,0.21,2718.797,13311.186148320485,3039.218,1.511897596014269,81.43861246029738
97,2165.89,0.21,2708.922,13214.500347907586,3039.047,1.5065638960681105,81.1513118362076
98,2146.17,0.21,2700.422,13137.17020262888,3030.375,1.5015453526671363,80.88098717121403
99,2130.58,0.2,2681.141,13118.335458909018,3021.0,1.4908444050400238,80.30457886878683
100,2103.28,0.2,2672.343,12810.82708831649,3021.75,1.485868384561201,80.03654470798278
101,2087.61,0.2,2662.828,12734.746028791831,3012.265,1.480413677976106,79.74272604140161
102,2070.48,0.2,2653.047,12629.32595407712,3002.641,1.4752095869031632,79.46240682056631
103,2053.66,0.19,2672.11,12785.235694132223,3012.0,1.4859035988304024,80.03844153038008
104,2052.56,0.21,2690.329,13151.196339003289,3020.11,1.4960918298136696,80.58723226653154
105,2118.17,0.2,2662.952999999994,12784.994862423036,3002.172000000006,1.4808005946928984,79.76356737393388
106,2071.06,0.21,2643.344,12626.289756253756,2992.703,1.4697543268466824,79.168558341158
107,2039.38,0.2,2615.297,13103.33282234365,2964.468,1.4539012274845928,78.31462853887025
108,2017.8,0.19,2614.86,12231.801391862344,2983.375,1.454146206723569,78.32782438583529
109,1995.81,0.2,2616.5,12217.3283569597,2975.297,1.455023751906683,78.37509350133121
110,2000.83,0.19,2606.5,12169.46921067558,2974.9850000000006,1.449042163761236,78.05289427291893
111,1985.16,0.19,2587.782,13356.207379932326,2966.25,1.4386709371480566,77.49424644709048
112,1944.28,0.18,2577.828,11830.767454841192,2956.359,1.433445432156979,77.21277376203588
113,1934.17,0.2,2577.938,11818.423329738824,2956.344,1.4333958900838095,77.21010517012333
114,1934.7,0.18,2568.594,11819.40039949918,2956.406,1.42806487344776,76.92294908297353
115,1926.95,0.18,2559.688,11684.179428894357,2947.266,1.4229203181741186,76.64583676775116
116,1907.3,0.18,2550.109,11564.096369708392,2937.984,1.417429032731308,76.35004777498811
117,1884.78,0.18,2540.766,11461.408798675471,2929.125,1.412409228794446,76.07965521102183
118,1868.45,0.18,2540.797,11452.173296357449,2928.454,1.412578792940193,76.08878881159706
119,1874.98,0.19,2531.672,11447.004869430431,2929.375,1.4075983731469897,75.82051768100095
120,1868.47,0.19,2577.938,12167.70401226611,2946.031,1.4333920485221476,77.20989824377314
121,1947.2,0.19,2587.047,12133.050684645916,2955.438,1.4382550176792908,77.47184287655712
122,1950.75,0.19,2549.656,11804.40870607267,2937.625,1.4173547174485526,76.34604477007024
123,1892.83,0.18,2531.313,11512.546765020725,2929.078,1.406981663677643,75.78729852409039
124,1857.81,0.18,2520.938,11359.06634465021,2918.375,1.4012037783587623,75.47607178190572
125,1840.61,0.17,2512.703,11206.959256922884,2919.812,1.3967008232726328,75.23351936621818
126,1824.25,0.17,2503.203,11158.815911031646,2900.422,1.391284788852726,74.94178378216989
127,1808.31,0.17,2494.235,11063.96195161465,2901.375,1.3862287677978349,74.66944037718937
128,1796.11,0.17,2483.906,10921.78274536649,2901.187,1.3804366761974138,74.35744841131499
129,1776.84,0.18,2474.625,10842.786253360997,2891.64,1.3752364150256224,74.07733548873459
